species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,inherited_from_rank,inherited_from_taxon,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,provenance_type,source_model,calibration_applied,calibration_refs
Balearica regulorum,Gray crowned crane,Animalia,Chordata,Aves,Gruiformes,Gruidae,Balearica,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Gruidae,0.831926,0.410945,-0.856737,0.792803,0.737188,0.643768,0.85467,0.594496,0.173515,-1.094167,0.555373,0.499758,0.406338,0.61724,1.069356,0.648375,-0.619307,1.0,0.974618,0.881198,1.0,0.121138,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Balistes vetula,Queen triggerfish,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Balistidae,1.124544,0.503414,-1.523096,0.336423,0.470988,0.351483,0.326959,0.857494,0.236364,-1.790146,0.069373,0.203938,0.084433,0.059909,1.391594,0.770464,-1.256046,0.603473,0.738038,0.618533,0.594009,0.13625,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Barbus barbus,Common barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cyprinidae,0.922588,0.551484,-1.034804,0.635637,0.640499,0.534746,0.507598,0.730357,0.359253,-1.227035,0.443406,0.448268,0.342515,0.315367,1.114819,0.743715,-0.842573,0.827868,0.83273,0.726977,0.699829,0.098077,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Battus philenor,Pipevine swallowtail,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Papilionidae,1.039066,0.649589,-0.929199,0.320001,0.451217,0.352703,0.3155,0.793925,0.404448,-1.17434,0.07486,0.206076,0.107562,0.070359,1.284207,0.89473,-0.684058,0.565142,0.696358,0.597844,0.560641,0.125072,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Betta splendens,Siamese fighting fish,Animalia,Chordata,Actinopterygii,Anabantiformes,Osphronemidae,Betta,false,assistant_curated_candidate_bank_v2,0.956,family,Osphronemidae,1.098745,0.682933,-1.253018,0.407675,0.501397,0.396866,0.37548,0.767372,0.35156,-1.584391,0.076302,0.170024,0.065493,0.044107,1.430118,1.014306,-0.921645,0.739048,0.83277,0.728239,0.706853,0.169068,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Bicyclus anynana,Squinting bush brown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Bicyclus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Nymphalidae,1.203199,0.710495,-1.101106,0.368752,0.489828,0.37317,0.339172,1.004598,0.511894,-1.299707,0.170151,0.291227,0.174569,0.140571,1.4018,0.909096,-0.902505,0.567353,0.688429,0.571771,0.537773,0.101327,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Bison bison,American bison,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bison,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bovidae,0.818482,0.308923,-0.903689,0.816727,0.768057,0.636411,0.832505,0.614916,0.105357,-1.107255,0.613161,0.564491,0.432845,0.628939,1.022048,0.512489,-0.700123,1.0,0.971623,0.839977,1.0,0.10386,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Blattella germanica,German cockroach,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Blattella,false,curated_candidate_bank_v1,0.879,family,Ectobiidae,1.230276,0.99227,-1.215928,0.438669,0.458297,0.417862,0.420835,0.965368,0.727362,-1.480836,0.173761,0.193389,0.152954,0.155927,1.495184,1.257178,-0.95102,0.703577,0.723205,0.68277,0.685743,0.135157,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Bolbometopon muricatum,Bumphead parrotfish,Animalia,Chordata,Actinopterygii,Perciformes,Scaridae,Bolbometopon,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Scaridae,0.832514,0.455045,-1.099482,0.504102,0.659966,0.558464,0.534835,0.595185,0.217716,-1.336811,0.266773,0.422637,0.321135,0.297506,1.069843,0.692374,-0.862153,0.741431,0.897295,0.795793,0.772164,0.121086,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Bombus impatiens,Common eastern bumble bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Apidae,0.926757,0.732782,-0.623436,0.757077,0.685376,0.564906,0.584367,0.712649,0.518674,-0.837544,0.542969,0.471268,0.350798,0.370259,1.140865,0.94689,-0.409328,0.971185,0.899484,0.779014,0.798475,0.109239,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Bombus terrestris,Buff-tailed bumblebee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,true,seed_species,0.879,family,Apidae,0.926757,0.732782,-0.623436,0.757077,0.685376,0.564906,0.584367,0.712649,0.518674,-0.837544,0.542969,0.471268,0.350798,0.370259,1.140865,0.94689,-0.409328,0.971185,0.899484,0.779014,0.798475,0.109239,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Bombycilla cedrorum,Cedar waxwing,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bombycillidae,0.899794,0.555367,-0.614225,0.814838,0.756383,0.643617,0.843974,0.657201,0.312774,-0.856818,0.572245,0.51379,0.401024,0.601381,1.142387,0.79796,-0.371632,1.0,0.998976,0.88621,1.0,0.123772,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Bombycilla garrulus,Bohemian waxwing,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bombycillidae,0.899794,0.555367,-0.614225,0.814838,0.756383,0.643617,0.843974,0.657201,0.312774,-0.856818,0.572245,0.51379,0.401024,0.601381,1.142387,0.79796,-0.371632,1.0,0.998976,0.88621,1.0,0.123772,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Bombyx mori,Domestic silkmoth,Animalia,Arthropoda,Insecta,Lepidoptera,Bombycidae,Bombyx,false,assistant_curated_candidate_bank_v2,0.956,family,Bombycidae,1.10569,0.886532,-0.926697,0.36471,0.438858,0.354107,0.324561,0.821937,0.602779,-1.21045,0.080957,0.155105,0.070354,0.040808,1.389443,1.170285,-0.642944,0.648463,0.722611,0.63786,0.608314,0.144772,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Bos grunniens,Wild yak,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bovidae,0.818482,0.308923,-0.903689,0.816727,0.768057,0.636411,0.832505,0.614916,0.105357,-1.107255,0.613161,0.564491,0.432845,0.628939,1.022048,0.512489,-0.700123,1.0,0.971623,0.839977,1.0,0.10386,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Botia striata,Zebra loach,Animalia,Chordata,Actinopterygii,Cypriniformes,Botiidae,Botia,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Botiidae,0.827438,0.853518,-0.813388,0.766135,0.70042,0.611551,0.586005,0.585801,0.611881,-1.055025,0.524498,0.458783,0.369914,0.344368,1.069075,1.095155,-0.571751,1.0,0.942057,0.853188,0.827642,0.123284,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Bradypus variegatus,Brown-throated sloth,Animalia,Chordata,Mammalia,Pilosa,Bradypodidae,Bradypus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bradypodidae,0.935549,0.445555,-1.058192,0.578559,0.645366,0.508351,0.690915,0.481819,0.0,-1.511922,0.124829,0.191636,0.054621,0.237185,1.389279,0.899285,-0.604462,1.0,1.0,0.962081,1.0,0.231495,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Branta canadensis,Canada goose,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Anatidae,0.923188,0.425317,-0.996898,0.686857,0.675906,0.575762,0.788031,0.725252,0.227381,-1.194834,0.488921,0.47797,0.377826,0.590095,1.121124,0.623253,-0.798962,0.884793,0.873842,0.773698,0.985967,0.100988,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Bubalus arnee,Wild water buffalo,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bovidae,0.818482,0.308923,-0.903689,0.816727,0.768057,0.636411,0.832505,0.614916,0.105357,-1.107255,0.613161,0.564491,0.432845,0.628939,1.022048,0.512489,-0.700123,1.0,0.971623,0.839977,1.0,0.10386,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Bubo bubo,Eurasian eagle-owl,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Strigidae,1.18986,0.647836,-1.305223,0.364385,0.522621,0.380034,0.579242,0.964195,0.422171,-1.530888,0.13872,0.296956,0.154369,0.353577,1.415525,0.873501,-1.079558,0.59005,0.748286,0.605699,0.804907,0.115135,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Bubo virginianus,Great horned owl,Animalia,Chordata,Aves,Strigiformes,Strigidae,Bubo,false,assistant_curated_candidate_bank_v2,0.879,family,Strigidae,1.18986,0.647836,-1.305223,0.364385,0.522621,0.380034,0.579242,0.964195,0.422171,-1.530888,0.13872,0.296956,0.154369,0.353577,1.415525,0.873501,-1.079558,0.59005,0.748286,0.605699,0.804907,0.115135,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Buceros bicornis,Great hornbill,Animalia,Chordata,Aves,Bucerotiformes,Bucerotidae,Buceros,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bucerotidae,0.991162,0.418892,-0.953935,0.615026,0.681252,0.531149,0.723689,0.738681,0.166411,-1.206416,0.362545,0.428771,0.278668,0.471208,1.243643,0.671373,-0.701454,0.867507,0.933733,0.78363,0.97617,0.128817,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Buteo jamaicensis,Red-tailed hawk,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Accipitridae,1.089004,0.433524,-1.278037,0.388976,0.533119,0.38701,0.586802,0.88174,0.22626,-1.485301,0.181712,0.325855,0.179746,0.379538,1.296268,0.640788,-1.070773,0.59624,0.740383,0.594274,0.794066,0.105747,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Cacatua galerita,Sulphur-crested cockatoo,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cacatuidae,0.928881,0.496128,-0.914843,0.769261,0.683572,0.612953,0.836769,0.690872,0.258119,-1.152852,0.531252,0.445563,0.374944,0.59876,1.16689,0.734137,-0.676834,1.0,0.921581,0.850962,1.0,0.121433,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Calidris alpina,Dunlin,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Scolopacidae,0.908233,0.506644,-0.977456,0.703476,0.653008,0.577446,0.801179,0.663774,0.262185,-1.221915,0.459017,0.408549,0.332987,0.55672,1.152692,0.751103,-0.732997,0.947935,0.897467,0.821905,1.0,0.124724,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Calliphora vicina,Bluebottle fly,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Calliphora,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Calliphoridae,1.276177,0.777451,-1.295099,0.371162,0.417509,0.374667,0.378402,1.03661,0.537884,-1.534666,0.131595,0.177942,0.1351,0.138835,1.515744,1.017018,-1.055532,0.610729,0.657076,0.614234,0.617969,0.122228,inherited_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
Callithrix jacchus,Common marmoset,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Callithrix,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Callitrichidae,0.882943,0.468134,-0.635491,0.851402,0.769579,0.638132,0.837168,0.546387,0.131578,-0.972047,0.514846,0.433023,0.301576,0.500612,1.219499,0.80469,-0.298935,1.0,1.0,0.974688,1.0,0.171712,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
Camelus bactrianus,Bactrian camel,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Camelidae,0.886937,0.315349,-1.011024,0.732219,0.722823,0.583982,0.779698,0.665165,0.093577,-1.232796,0.510447,0.501051,0.36221,0.557926,1.108709,0.537121,-0.789252,0.953991,0.944595,0.805754,1.0,0.113149,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Camelus dromedarius,Dromedary camel,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Camelus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Camelidae,0.886937,0.315349,-1.011024,0.732219,0.722823,0.583982,0.779698,0.665165,0.093577,-1.232796,0.510447,0.501051,0.36221,0.557926,1.108709,0.537121,-0.789252,0.953991,0.944595,0.805754,1.0,0.113149,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Camponotus pennsylvanicus,Carpenter ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,false,curated_candidate_bank_v1,0.956,family,Formicidae,0.863987,0.850214,-0.362514,0.882166,0.750067,0.639214,0.65947,0.667742,0.653969,-0.558759,0.685921,0.553822,0.442969,0.463225,1.060232,1.046459,-0.166269,1.0,0.946312,0.835459,0.855715,0.100125,inherited_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
Canis latrans,Coyote,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Canidae,0.98014,0.468651,-0.996704,0.66225,0.673473,0.534671,0.720341,0.783325,0.271836,-1.193519,0.465435,0.476658,0.337856,0.523526,1.176955,0.665466,-0.799889,0.859065,0.870288,0.731486,0.917156,0.100416,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Canis lupus,Gray wolf,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,false,curated_candidate_bank_v1,0.956,family,Canidae,0.98014,0.468651,-0.996704,0.66225,0.673473,0.534671,0.720341,0.783325,0.271836,-1.193519,0.465435,0.476658,0.337856,0.523526,1.176955,0.665466,-0.799889,0.859065,0.870288,0.731486,0.917156,0.100416,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Canis simensis,Ethiopian wolf,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Canidae,0.98014,0.468651,-0.996704,0.66225,0.673473,0.534671,0.720341,0.783325,0.271836,-1.193519,0.465435,0.476658,0.337856,0.523526,1.176955,0.665466,-0.799889,0.859065,0.870288,0.731486,0.917156,0.100416,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Capra ibex,Alpine ibex,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Bovidae,0.818482,0.308923,-0.903689,0.816727,0.768057,0.636411,0.832505,0.614916,0.105357,-1.107255,0.613161,0.564491,0.432845,0.628939,1.022048,0.512489,-0.700123,1.0,0.971623,0.839977,1.0,0.10386,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Caprimulgus europaeus,European nightjar,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Caprimulgidae,0.952591,0.496428,-0.973889,0.57175,0.619088,0.514649,0.711414,0.493553,0.03739,-1.432927,0.112712,0.16005,0.055611,0.252376,1.411629,0.955466,-0.514851,1.0,1.0,0.973687,1.0,0.234203,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Caracal caracal,Caracal,Animalia,Chordata,Mammalia,Carnivora,Felidae,Caracal,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Felidae,1.12,0.469846,-1.307018,0.451933,0.586986,0.41476,0.601553,0.921797,0.271643,-1.505221,0.25373,0.388783,0.216557,0.40335,1.318203,0.668049,-1.108815,0.650136,0.785189,0.612963,0.799756,0.101124,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Caranx ignobilis,Giant trevally,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Caranx,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Carangidae,1.029367,0.455877,-1.400792,0.449511,0.543603,0.426147,0.397315,0.742929,0.169439,-1.68723,0.163073,0.257165,0.139709,0.110877,1.315805,0.742315,-1.114354,0.735949,0.830041,0.712585,0.683753,0.146142,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Carassius carassius,Crucian carp,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Carassius,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cyprinidae,0.922588,0.551484,-1.034804,0.635637,0.640499,0.534746,0.507598,0.730357,0.359253,-1.227035,0.443406,0.448268,0.342515,0.315367,1.114819,0.743715,-0.842573,0.827868,0.83273,0.726977,0.699829,0.098077,inherited_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
Cardinalis cardinalis,Northern cardinal,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cardinalis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cardinalidae,0.944559,0.477764,-0.887384,0.58831,0.622446,0.518195,0.712913,0.581796,0.115001,-1.250147,0.225547,0.259683,0.155432,0.35015,1.307322,0.840527,-0.524621,0.951073,0.985209,0.880958,1.0,0.185083,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Carpodacus mexicanus,House finch,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carpodacus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Fringillidae,1.007222,0.577115,-0.929129,0.530509,0.515503,0.444887,0.621455,0.793125,0.363018,-1.143226,0.316412,0.301406,0.23079,0.407358,1.221319,0.791212,-0.715032,0.744606,0.7296,0.658984,0.835552,0.109233,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Castor canadensis,North American beaver,Animalia,Chordata,Mammalia,Rodentia,Castoridae,Castor,false,assistant_curated_candidate_bank_v2,0.956,family,Castoridae,0.839168,0.543181,-0.918109,0.790729,0.722465,0.604569,0.806731,0.554247,0.25826,-1.20303,0.505808,0.437544,0.319648,0.52181,1.124089,0.828102,-0.633188,1.0,1.0,0.88949,1.0,0.145368,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Castor fiber,Eurasian beaver,Animalia,Chordata,Mammalia,Rodentia,Castoridae,Castor,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Castoridae,0.839168,0.543181,-0.918109,0.790729,0.722465,0.604569,0.806731,0.554247,0.25826,-1.20303,0.505808,0.437544,0.319648,0.52181,1.124089,0.828102,-0.633188,1.0,1.0,0.88949,1.0,0.145368,inherited_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
Casuarius casuarius,Southern cassowary,Animalia,Chordata,Aves,Casuariiformes,Casuariidae,Casuarius,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Casuariidae,0.949425,0.45501,-1.003591,0.557805,0.618452,0.509995,0.703109,0.495973,0.001558,-1.457043,0.104353,0.165,0.056543,0.249657,1.402877,0.908462,-0.550139,1.0,1.0,0.963447,1.0,0.231353,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
Cathartes aura,Turkey vulture,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,family,Cathartidae,0.975253,0.421873,-1.065739,0.586811,0.618018,0.504341,0.68927,0.695857,0.142477,-1.345135,0.307415,0.338622,0.224945,0.409874,1.254649,0.701269,-0.786343,0.866207,0.897414,0.783737,0.968666,0.142549,inherited_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
