dataset_version,generated_at,entity_kind,entity_name,rank,taxon,n_species,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,provenance_type,source_model,calibration_applied,calibration_refs
0.6.0,2026-03-19T19:37:13Z,taxon,Rachycentridae,family,Rachycentridae,1,1.08634,0.455032,-1.5089,0.370298,0.499007,0.376067,0.347968,0.910793,0.279485,-1.684447,0.194751,0.32346,0.20052,0.172421,1.261887,0.630579,-1.333353,0.545845,0.674554,0.551614,0.523515,0.089565,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Ramphastidae,family,Ramphastidae,1,0.910942,0.409048,-0.878436,0.452385,0.543885,0.42479,0.592322,0.689676,0.187782,-1.099702,0.231119,0.322619,0.203524,0.371056,1.132208,0.630314,-0.65717,0.673651,0.765151,0.646056,0.813588,0.112891,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Regulidae,family,Regulidae,1,0.924042,0.509738,-0.762797,0.465055,0.508863,0.403978,0.575639,0.753638,0.339334,-0.933201,0.294651,0.338459,0.233574,0.405235,1.094446,0.680142,-0.592393,0.635459,0.679267,0.574382,0.746043,0.086941,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Rheidae,family,Rheidae,1,0.97375,0.348362,-1.116369,0.596592,0.65412,0.521841,0.723823,0.814835,0.189447,-1.275284,0.437677,0.495205,0.362926,0.564908,1.132665,0.507277,-0.957454,0.755507,0.813035,0.680756,0.882738,0.081079,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Rhinocerotidae,family,Rhinocerotidae,3,1.072726,0.375729,-1.40649,0.4512,0.569436,0.40889,0.606092,0.950762,0.253764,-1.528455,0.329235,0.447472,0.286926,0.484127,1.194691,0.497693,-1.284526,0.573164,0.691401,0.530854,0.728056,0.062227,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Rhinolophidae,family,Rhinolophidae,1,1.03899,0.751414,-1.029993,0.573723,0.61313,0.478544,0.682059,0.835573,0.547997,-1.23341,0.370306,0.409713,0.275127,0.478642,1.242407,0.954831,-0.826576,0.77714,0.816547,0.681961,0.885476,0.103784,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Salmonidae,family,Salmonidae,7,0.939912,0.501222,-1.169949,0.419127,0.499882,0.388453,0.361549,0.837271,0.398581,-1.27259,0.316486,0.397241,0.285812,0.258908,1.042553,0.603863,-1.067308,0.521768,0.602523,0.491095,0.46419,0.052368,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Saturniidae,family,Saturniidae,4,1.071409,0.802996,-0.984078,0.397043,0.514429,0.421063,0.387088,0.877187,0.608774,-1.1783,0.202821,0.320207,0.226841,0.192866,1.265631,0.997218,-0.789856,0.591265,0.708651,0.615285,0.58131,0.099093,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Scarabaeidae,family,Scarabaeidae,4,1.193773,0.776127,-1.18917,0.351197,0.491349,0.367244,0.329129,1.07372,0.656074,-1.309223,0.231144,0.371296,0.247191,0.209076,1.313826,0.89618,-1.069117,0.47125,0.611402,0.487297,0.449182,0.061252,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Scaridae,family,Scaridae,2,0.832514,0.455045,-1.099482,0.504102,0.659966,0.558464,0.534835,0.693186,0.315716,-1.238811,0.364774,0.520638,0.419136,0.395507,0.971842,0.594373,-0.960154,0.64343,0.799294,0.697793,0.674163,0.071086,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Sciuridae,family,Sciuridae,4,1.062686,0.454809,-1.170475,0.461026,0.48202,0.378979,0.537072,0.942621,0.334744,-1.29054,0.34096,0.361954,0.258913,0.417007,1.182752,0.574875,-1.050409,0.581091,0.602085,0.499044,0.657138,0.061258,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Scolopacidae,family,Scolopacidae,2,0.908233,0.506644,-0.977456,0.703476,0.653008,0.577446,0.801179,0.761775,0.360185,-1.123914,0.557017,0.50655,0.430988,0.654721,1.054691,0.653102,-0.830997,0.849934,0.799467,0.723905,0.947637,0.074724,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Scombridae,family,Scombridae,2,0.836054,0.466264,-1.062938,0.694278,0.670981,0.572194,0.547558,0.698405,0.328615,-1.200587,0.556629,0.533332,0.434545,0.409909,0.973703,0.603913,-0.925289,0.831928,0.80863,0.709843,0.685207,0.070229,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Sepiidae,family,Sepiidae,1,1.140777,0.529057,-1.400329,0.418996,0.523116,0.409208,0.629977,1.062377,0.450657,-1.478729,0.340596,0.444716,0.330808,0.551577,1.219177,0.607457,-1.321929,0.497396,0.601516,0.487608,0.708377,0.04,imputed_taxonomy,taxon_aggregate_v1,false,
0.6.0,2026-03-19T19:37:13Z,taxon,Serranidae,family,Serranidae,3,1.132289,0.538889,-1.593785,0.304664,0.458452,0.331738,0.305198,1.012981,0.41958,-1.713094,0.185356,0.339143,0.212429,0.185889,1.251598,0.658197,-1.474477,0.423973,0.57776,0.451046,0.424506,0.060872,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Serrasalmidae,family,Serrasalmidae,2,0.881621,0.491104,-1.030165,0.447209,0.444463,0.369969,0.353561,0.739938,0.34942,-1.171848,0.305525,0.30278,0.228286,0.211878,1.023305,0.632787,-0.888481,0.588892,0.586147,0.511653,0.495245,0.072288,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Silphidae,family,Silphidae,1,0.943453,0.932756,-0.573597,0.735671,0.698248,0.59745,0.557357,0.749997,0.7393,-0.767053,0.542215,0.504792,0.403994,0.363901,1.136909,1.126212,-0.380141,0.929127,0.891704,0.790906,0.750813,0.098702,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Sparidae,family,Sparidae,1,1.027821,0.503324,-1.327191,0.476958,0.548905,0.439631,0.414211,0.859132,0.334635,-1.49588,0.308269,0.380216,0.270942,0.245522,1.19651,0.672013,-1.158502,0.645647,0.717594,0.60832,0.5829,0.086066,imputed_taxonomy,taxon_aggregate_v1,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,taxon,Spheniscidae,family,Spheniscidae,10,0.782213,0.400108,-0.853797,0.837189,0.7486,0.66774,0.884306,0.689514,0.307409,-0.946496,0.74449,0.655901,0.575041,0.791607,0.874912,0.492807,-0.761099,0.929887,0.841299,0.760439,0.977005,0.047295,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Sphingidae,family,Sphingidae,3,1.237448,0.903859,-1.231378,0.316682,0.464252,0.345732,0.313728,1.105574,0.771985,-1.363252,0.184809,0.332379,0.213858,0.181854,1.369321,1.035733,-1.099504,0.448556,0.596126,0.477606,0.445602,0.067283,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Stratiomyidae,family,Stratiomyidae,1,1.104854,0.722836,-1.081505,0.553309,0.525969,0.488946,0.487971,0.928491,0.546473,-1.257868,0.376946,0.349606,0.312583,0.311608,1.281217,0.899199,-0.905142,0.729672,0.702332,0.665309,0.664334,0.089981,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Strigidae,family,Strigidae,4,1.18986,0.647836,-1.305223,0.364385,0.522621,0.380034,0.579242,1.062196,0.520171,-1.432888,0.23672,0.394957,0.25237,0.451577,1.317525,0.7755,-1.177559,0.492049,0.650286,0.507699,0.706906,0.065135,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Strigopidae,family,Strigopidae,1,0.939864,0.454587,-0.713749,0.809733,0.758269,0.650149,0.854913,0.746508,0.261231,-0.907105,0.616377,0.564913,0.456793,0.661557,1.13322,0.647943,-0.520393,1.0,0.951625,0.843505,1.0,0.098651,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Struthionidae,family,Struthionidae,1,1.019408,0.300787,-1.221916,0.538299,0.631621,0.489133,0.688565,0.85988,0.141259,-1.381444,0.378771,0.472093,0.329605,0.529037,1.178936,0.460315,-1.062388,0.697827,0.791149,0.648661,0.848093,0.081392,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Sturnidae,family,Sturnidae,2,0.965544,0.517857,-0.879259,0.739989,0.680375,0.592043,0.809265,0.815869,0.368181,-1.028935,0.590314,0.5307,0.442368,0.65959,1.115219,0.667532,-0.729584,0.889664,0.830051,0.741718,0.95894,0.076365,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Suidae,family,Suidae,1,0.973423,0.432399,-0.898041,0.735521,0.744468,0.587588,0.773002,0.758217,0.217193,-1.113247,0.520315,0.529262,0.372382,0.557796,1.188629,0.647605,-0.682835,0.950727,0.959674,0.802794,0.988208,0.109799,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Sulidae,family,Sulidae,1,0.878759,0.44005,-0.983806,0.716302,0.675803,0.589025,0.80868,0.696636,0.257927,-1.165929,0.534179,0.49368,0.406902,0.626557,1.060882,0.622173,-0.801683,0.898425,0.857926,0.771148,0.990803,0.09292,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Syrphidae,family,Syrphidae,2,1.202669,0.798542,-0.974615,0.434027,0.513106,0.412246,0.384022,1.058802,0.654675,-1.118482,0.29016,0.369239,0.268379,0.240154,1.346537,0.942409,-0.830748,0.577895,0.656973,0.556113,0.527889,0.073402,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Tabanidae,family,Tabanidae,1,1.071746,0.751919,-0.99385,0.372592,0.495086,0.408292,0.377966,0.758822,0.438995,-1.306774,0.059668,0.182162,0.095368,0.065042,1.38467,1.064843,-0.680926,0.685516,0.80801,0.721216,0.69089,0.159655,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Tachyglossidae,family,Tachyglossidae,1,0.937552,0.445809,-1.093519,0.576361,0.641227,0.506283,0.690166,0.581569,0.089826,-1.449502,0.220378,0.285244,0.1503,0.334183,1.293535,0.801792,-0.737536,0.932344,0.99721,0.862266,1.0,0.181624,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Tapiridae,family,Tapiridae,2,1.134119,0.538438,-1.398466,0.393751,0.569766,0.381526,0.564737,0.983162,0.387481,-1.549422,0.242794,0.41881,0.230569,0.41378,1.285076,0.689395,-1.247509,0.544708,0.720723,0.532482,0.715693,0.077019,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Tenebrionidae,family,Tenebrionidae,3,1.237258,1.00195,-1.224955,0.348653,0.439601,0.360073,0.345783,1.107455,0.872147,-1.354759,0.218849,0.309797,0.230269,0.215979,1.367062,1.131754,-1.095151,0.478457,0.569405,0.489876,0.475587,0.066226,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Tephritidae,family,Tephritidae,1,1.070897,0.807046,-0.89992,0.487046,0.540722,0.458486,0.432957,0.709226,0.445375,-1.261591,0.125375,0.179051,0.096815,0.071286,1.432568,1.168717,-0.538249,0.848717,0.902393,0.820157,0.794628,0.184526,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Threskiornithidae,family,Threskiornithidae,2,0.929685,0.440528,-0.971479,0.69138,0.678086,0.57719,0.790989,0.798092,0.308935,-1.103073,0.559787,0.546493,0.445597,0.659395,1.061279,0.572122,-0.839886,0.822974,0.809679,0.708784,0.922582,0.06714,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Tortricidae,family,Tortricidae,1,1.190832,1.050955,-1.088579,0.380955,0.465427,0.375223,0.354917,1.015594,0.875717,-1.263817,0.205717,0.290189,0.199985,0.179679,1.36607,1.226193,-0.913341,0.556193,0.640665,0.550461,0.530155,0.089407,imputed_taxonomy,taxon_aggregate_v1,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Trichechidae,family,Trichechidae,1,0.98288,0.301465,-1.314988,0.552206,0.610646,0.470588,0.674273,0.825549,0.144134,-1.472319,0.394875,0.453315,0.313257,0.516942,1.140211,0.458796,-1.157657,0.709537,0.767977,0.627919,0.831604,0.080271,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Trochilidae,family,Trochilidae,2,1.016145,0.522137,-0.9804,0.314175,0.430466,0.315074,0.487353,0.864509,0.370501,-1.132037,0.162539,0.27883,0.163437,0.335716,1.167781,0.673774,-0.828764,0.465811,0.582102,0.46671,0.638989,0.077365,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Troglodytidae,family,Troglodytidae,2,0.946786,0.490078,-0.922476,0.447379,0.499937,0.411875,0.594838,0.772437,0.315729,-1.096825,0.27303,0.325588,0.237525,0.420488,1.121136,0.664428,-0.748126,0.621729,0.674287,0.586224,0.769188,0.088954,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Turdidae,family,Turdidae,3,1.09853,0.533812,-1.07182,0.54579,0.587557,0.482375,0.696515,0.979169,0.414452,-1.191181,0.426429,0.468197,0.363015,0.577154,1.217891,0.653173,-0.952459,0.66515,0.706918,0.601736,0.815875,0.060898,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Tyrannidae,family,Tyrannidae,3,1.100541,0.551162,-1.128444,0.505019,0.564028,0.459763,0.680477,0.971545,0.422166,-1.257439,0.376024,0.435032,0.330767,0.551481,1.229536,0.680157,-0.999448,0.634015,0.693024,0.588759,0.809472,0.065814,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Tytonidae,family,Tytonidae,1,0.973994,0.518342,-1.048271,0.447102,0.570093,0.458246,0.610544,0.664232,0.20858,-1.358033,0.13734,0.260331,0.148484,0.300782,1.283756,0.828104,-0.738509,0.756864,0.879855,0.768008,0.920306,0.158042,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Upupidae,family,Upupidae,1,1.012706,0.452956,-1.098188,0.341534,0.467802,0.361274,0.539877,0.781299,0.221549,-1.329595,0.110127,0.236395,0.129867,0.30847,1.244113,0.684363,-0.866781,0.572941,0.699209,0.592681,0.771284,0.118065,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,taxon,Ursidae,family,Ursidae,4,1.097682,0.341667,-1.349311,0.455084,0.587922,0.422073,0.610307,0.965561,0.209546,-1.481432,0.322963,0.4558,0.289952,0.478186,1.229804,0.473788,-1.21719,0.587205,0.720043,0.554194,0.742428,0.067409,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Vespertilionidae,family,Vespertilionidae,3,0.967611,0.736017,-0.836702,0.687312,0.665143,0.542518,0.744861,0.812506,0.580912,-0.991807,0.532207,0.510038,0.387413,0.589756,1.122716,0.891122,-0.681597,0.842417,0.820248,0.697623,0.899966,0.079135,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Vespidae,family,Vespidae,3,0.943228,0.721746,-0.65533,0.747101,0.679315,0.557504,0.574392,0.811098,0.589616,-0.787461,0.614971,0.547185,0.425373,0.442261,1.075359,0.853877,-0.5232,0.879232,0.811446,0.689635,0.706523,0.067414,imputed_taxonomy,taxon_aggregate_v1,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,taxon,Vombatidae,family,Vombatidae,1,0.932955,0.439748,-1.084891,0.587213,0.645286,0.510312,0.694295,0.576272,0.083065,-1.441574,0.23053,0.288603,0.153629,0.337612,1.289638,0.796431,-0.728208,0.943896,1.0,0.866995,1.0,0.181981,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Ziphiidae,family,Ziphiidae,1,1.026461,0.329278,-1.469652,0.471061,0.568013,0.432341,0.636868,0.809865,0.112682,-1.686248,0.254465,0.351417,0.215745,0.420272,1.243057,0.545874,-1.253056,0.687657,0.784609,0.648937,0.853464,0.110508,imputed_taxonomy,taxon_aggregate_v1,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,taxon,Zosteropidae,family,Zosteropidae,1,0.978131,0.570236,-0.695501,0.738002,0.696129,0.58757,0.792431,0.746796,0.338901,-0.926836,0.506667,0.464794,0.356235,0.561096,1.209466,0.801571,-0.464166,0.969337,0.927464,0.818905,1.0,0.118028,imputed_taxonomy,taxon_aggregate_v1,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
