entity_kind,entity_id,species,common_name,class,family,is_seed,candidate_confidence_score,provenance_type,source_model,taxonomy_source,evidence_sources,source_citations,extraction_notes,ai_rationale_hash,prior_signature,calibration_applied,calibration_refs,generated_at
species,sp_ce585aa1d7,Apteryx australis,Southern brown kiwi,Aves,Apterygidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Apteryx_australis | https://en.wikipedia.org/w/index.php?search=Apteryx%20australis,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,354c5b59244019d99e4ee6cc89d3ceb3fde369212a8be71eadcd3319d933be02,07af80f91bc988fd7622376d0638553af287c5949237ec4bc6047f0482cabc02,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_7b3e9ea4ce,Aquila chrysaetos,Golden eagle,Aves,Accipitridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Aquila_chrysaetos | https://en.wikipedia.org/w/index.php?search=Aquila%20chrysaetos,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,f5d1aa267cbfadedd24e4762e81971df69ab6c38f2966d399b99c54715a3dab9,9e3d8dfffd9400c61547eabaec078904054dc5827322caa0d908c7bff94134ec,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_d74e366318,Ara ararauna,Blue-and-yellow macaw,Aves,Psittacidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Ara_ararauna | https://en.wikipedia.org/w/index.php?search=Ara%20ararauna,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,1654907ec3a27fe10878e72bbe06749a5048ba7ddab1f55f94d9111fa76d5647,e12052dcfac9d847e992381c83e274a29f358691c9c6fceda71cab541bb7a2d2,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_799285e1f8,Ara macao,Scarlet macaw,Aves,Psittacidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Ara_macao | https://en.wikipedia.org/w/index.php?search=Ara%20macao,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,bb48bad379c6ebf109a64678c662ffe028ce923adc3570e2baa1e6cc76eead70,81e0a5b7fa4c6355ed2910c44287329e86cb5d1681bd76b91b815e03c7434ab2,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_77fa1d9e72,Archilochus colubris,Ruby-throated hummingbird,Aves,Trochilidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Archilochus_colubris | https://en.wikipedia.org/w/index.php?search=Archilochus%20colubris,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,05f8a0307967b1b80d6a90a59c3608161fc860bd39c69dc578d8af8b691a1069,bc78997c316609a18ff76ef9a7f0f5555910ae954fe598863fbf5d962f658562,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_0e7afb7e78,Arctocephalus gazella,Antarctic fur seal,Mammalia,Otariidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Arctocephalus_gazella | https://en.wikipedia.org/w/index.php?search=Arctocephalus%20gazella|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,f3dbaaee2a4c0366d6364b21190c63465db9dae474c79a44aa3b50ef6068a8aa,5ea6138f2e52616cc4d6477ae3031b47836ba36694d1f92a94b3e22e4abdf095,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_23d93fd5b1,Ardea alba,Great egret,Aves,Ardeidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Ardea_alba | https://en.wikipedia.org/w/index.php?search=Ardea%20alba,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,fac8b0a3e7bf4435bddf9c4fead6b45951d963d759348158afee7963c4afe4bd,6110eddda4a50d34b8060d7357fd5d042c5785ba6eb720a8500dc765136b5229,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_7e7072af05,Ardea herodias,Great blue heron,Aves,Ardeidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Ardea_herodias | https://en.wikipedia.org/w/index.php?search=Ardea%20herodias,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,af0f0ceba8f2bcb2f6562987d593d38a68ff31e18d3a785fc24947bbc2c9d861,665509e8711b1767462742aaf4ac1b2847db04d7a78598f27ac198ef4726538c,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_f9f1b03900,Astatotilapia burtoni,Burton's mouthbrooder,Actinopterygii,Cichlidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v2|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Astatotilapia_burtoni | https://www.fishbase.se/summary/astatotilapia-burtoni.html|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,6725bac725bd4a4a5f32ce83d816d8bb02f02c316c30bce0e809e0bb346b6d96,56e51810b2724cd548c3edbb4dc7df5f33c266a4c88904511d62c14a6ec59dcd,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_d7ccd80145,Astronotus ocellatus,Oscar,Actinopterygii,Cichlidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Astronotus_ocellatus | https://en.wikipedia.org/w/index.php?search=Astronotus%20ocellatus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,bfe5fd0b8524dfd755697e07414abbc6025c2d238688f921a8d07b1dafd33772,42ae757900a1a08a54447ac78c6afe958a700db9cba74f520d648ab3dbae752a,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_fba1f06df2,Astyanax mexicanus,Mexican tetra,Actinopterygii,Characidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Astyanax_mexicanus | https://en.wikipedia.org/w/index.php?search=Astyanax%20mexicanus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,cfb9d101fa04211e7c965c4bcdd3b738fa73dd08d717febd8cc9273ddc383f7b,0ec41bdbef39d0d84ccace66b45b746c25c827a89fe8480b4819a100e30c781d,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_8511787b55,Ateles geoffroyi,Geoffroy's spider monkey,Mammalia,Atelidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Ateles_geoffroyi | https://en.wikipedia.org/w/index.php?search=Ateles%20geoffroyi|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022,Mammal clade profile: social exchange and fairness paradigms prioritized.,22e1a78400472c9d63f41bbddde49a8e3a5eec8e3970655848e34cb880c85c75,c0d083ee9a4a4b4cc7a1ce69c7df246a0eee1eacc4c20178ae86f0ecafd3df47,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022,2026-03-19T19:37:14Z
species,sp_b56e09625a,Athene cunicularia,Burrowing owl,Aves,Strigidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Athene_cunicularia | https://en.wikipedia.org/w/index.php?search=Athene%20cunicularia,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,eaadc553986882306e5ecc0f8e270dcdbe268855b60478d439d5310f7477c8cc,a800af3a4044af703f9a51edf857144bc8f6a92b9d175c56b174394c0c505796,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_1a1871e165,Atta cephalotes,Leafcutter ant,Insecta,Formicidae,true,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2|seed_species,auto_clade_profile_v2|hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017|seed_species_curation,Insect clade profile: collective action and foraging-risk paradigms prioritized.,e4bc1c92e860971410621f33be4f906be7e0b32e87a81825fe70996764485d1f,70873c82d8558bba51d8b37aa2870adc88c02c286edc28b5718da6bbcc7b00d0,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_7545060252,Attacus atlas,Atlas moth,Insecta,Saturniidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Attacus_atlas | https://en.wikipedia.org/w/index.php?search=Attacus%20atlas|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,cc90fc6d8c6789e5d8d3fb30c99d4ef36c0f28862ee68beacfc22335a6ebf8f8,9151291862582f009817d2fe17329d3d51c9ecbff4b03f10e4355b600b31a9d6,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_ef9032fbf4,Axis axis,Chital,Mammalia,Cervidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Axis_axis | https://en.wikipedia.org/w/index.php?search=Axis%20axis|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,9d602c36713cd1ed57c51c98294f08a2d5d5bfbe67540d6f5237eeb13392c168,50f28cf4cccd7bef745a923d90bb48ee8bf4ae0a736d95bfa280c484bb80249b,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_99e598744a,Balaenoptera musculus,Blue whale,Mammalia,Balaenopteridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Balaenoptera_musculus | https://en.wikipedia.org/w/index.php?search=Balaenoptera%20musculus|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,e2a534290ce1e714fc9a18347ef18aac4df27d1f78f58db242cb7db7799bd664,eb7996c1dd6f2d978da8a2c92b1c5ed165db9789faef726f283bfd2b7aee610a,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_dba3b2ea32,Balearica regulorum,Gray crowned crane,Aves,Gruidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|https://en.wikipedia.org/wiki/Balearica_regulorum | https://en.wikipedia.org/w/index.php?search=Balearica%20regulorum,Avian clade profile: cooperation and uncertainty-sensitive foraging paradigms prioritized.,c4e494065a36ab3819efb7e34adc0788f79c56a444efe959958619b04968ea2c,34ef723e0623485c7111110e87fb3ab2cd26457ade600394f75a241414e2203a,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021,2026-03-19T19:37:14Z
species,sp_05e4cee682,Balistes vetula,Queen triggerfish,Actinopterygii,Balistidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Balistes_vetula | https://en.wikipedia.org/w/index.php?search=Balistes%20vetula|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,0786a395fcfc6cc13abc250794e4a72392154dd296d9eda76ee4580aed2e098e,fb20cc7589c05e06e9919d308bf0b93386d0323dd052aecabd88c7962b37214d,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_7d8b37d9c2,Barbus barbus,Common barbel,Actinopterygii,Cyprinidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Barbus_barbus | https://en.wikipedia.org/w/index.php?search=Barbus%20barbus|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,97f2a6ad59917ffbdb0c08d0fecc9d5284e45126a42cac2f56a5b0dd5ceb3e94,4a9fe649df2603c253b365e594b3af47765b8c79827d12897e031f7531a20f10,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_dccf45cbec,Battus philenor,Pipevine swallowtail,Insecta,Papilionidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Battus_philenor | https://en.wikipedia.org/w/index.php?search=Battus%20philenor|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,8e812d480c09ea5519c72f1d4cd6c2b971787069557b0b5f48b16ea0ef0204c6,dedd189d6f92f51c9d6a0e2c1b1d5fbea5e449bc1a00d8e5c0fe84b2ed86f5aa,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_bbec1cea9e,Betta splendens,Siamese fighting fish,Actinopterygii,Osphronemidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v2|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Betta_splendens | https://www.fishbase.se/summary/betta-splendens.html|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,f9e8af48bcb113c5e18e06a19c8119f7292df11fc6b4f13a94845178ae2ae070,c1b366874c0a4ed2d8679dd5cff044fa1d45c202bdc573ed5e6c39c1be932d5c,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_f98b4dc032,Bicyclus anynana,Squinting bush brown,Insecta,Nymphalidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Bicyclus_anynana | https://en.wikipedia.org/w/index.php?search=Bicyclus%20anynana|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,c6423636a7bd4d94b42cf38fb6b7e278b5e8af3044bb9b423cb4f32d87874ece,577305751359b684ff55eded6f186e491d93d48ce47127da2a0ac7764729c384,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_e868307c9e,Bison bison,American bison,Mammalia,Bovidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Bison_bison | https://en.wikipedia.org/w/index.php?search=Bison%20bison|mammal_cooperation_meta_2021|mammal_fairness_review_2019,Mammal clade profile: social exchange and fairness paradigms prioritized.,3810c653452dfa153d62a994ab1d6bbc81ee31ee09d1f522c4608e5ed5adf5d8,9e1cc17a02c89c3f0a9e984ebe81d9cf17d100362a868d5e5307613a3e024093,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019,2026-03-19T19:37:14Z
species,sp_4c38251cef,Blattella germanica,German cockroach,Insecta,Ectobiidae,false,0.879,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,auto_clade_profile_v2|curated_candidate_bank_v1|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|insect_collective_action_meta_2020|insect_foraging_risk_2017|urban_insect_behavior_survey_2018,Insect clade profile: collective action and foraging-risk paradigms prioritized.,9c309853ab782d2a7b0a461090fe9c6613b23270eda46763181dfcbaa12a9350,1eed280ce58a2aa73cd27a42531b84270379323562617a547ada6d24dbe8473d,true,insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
species,sp_17623b2686,Bolbometopon muricatum,Bumphead parrotfish,Actinopterygii,Scaridae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|fish_delay_discounting_review_2020|https://en.wikipedia.org/wiki/Bolbometopon_muricatum | https://en.wikipedia.org/w/index.php?search=Bolbometopon%20muricatum|teleost_risk_behavior_meta_2022,Fish clade profile: risk-choice and reciprocal exchange proxies prioritized.,6b7a83f790c27ed0df84f209663914621389262ee441c16a46d69c3c30503ef9,02a8107ac382a985d1218975c263e7980620ef8b2428745cd14c2d3b4a7b41d3,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022,2026-03-19T19:37:14Z
species,sp_cd5d1db11b,Bombus impatiens,Common eastern bumble bee,Insecta,Apidae,false,0.956,ai_estimated,hierarchical_bayes_taxonomy_v2,catalogue_of_life,assistant_curated_candidate_bank_v3_2026_03_19|auto_clade_profile_v2|hierarchical_bayes_taxonomy_v2,auto_clade_profile_v2|https://en.wikipedia.org/wiki/Bombus_impatiens | https://en.wikipedia.org/w/index.php?search=Bombus%20impatiens|hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017,Insect clade profile: collective action and foraging-risk paradigms prioritized.,9e5eb14f6c0cba7e3f36b99fa96a50e4f27f9ca9b7bf0644d935a694821d7e26,90b9d345c512769f1462b388030a5d0110b9089073cfc72fce0e3cfc9bc5d05e,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017,2026-03-19T19:37:14Z
