dataset_version,generated_at,species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,row_confidence_score,provenance_type,source_model,bayes_method,bayes_engine,bayes_hyper_sds,calibration_applied,calibration_refs
0.6.0,2026-03-19T19:37:13Z,Antilocapra americana,Pronghorn,Animalia,Chordata,Mammalia,Artiodactyla,Antilocapridae,Antilocapra,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.90849,0.340373,-1.042115,0.700103,0.700493,0.562155,0.758839,0.7985,0.22965,-1.159069,0.565492,0.574942,0.451542,0.64713,1.018479,0.451096,-0.925162,0.834715,0.826045,0.672767,0.870547,0.074076,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Apis cerana,Asian honey bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.918747,0.734617,-0.615301,0.761778,0.6892,0.568722,0.588412,0.820689,0.662753,-0.687898,0.664240,0.617444,0.486758,0.516425,1.016805,0.80648,-0.542703,0.859317,0.760956,0.650686,0.660399,0.063475,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Apis mellifera,Western honey bee,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,true,seed_species,0.956,0.923074,0.734725,-0.61841,0.763661,0.687083,0.568402,0.586375,0.820162,0.656331,-0.697759,0.661050,0.608829,0.480661,0.507821,1.025986,0.813119,-0.53906,0.866273,0.765337,0.656143,0.66493,0.065478,0.929875,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Aptenodytes forsteri,Emperor penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,false,assistant_curated_candidate_bank_v2,0.956,0.783772,0.395578,-0.855751,0.834862,0.749013,0.667234,0.883702,0.694242,0.342236,-0.909139,0.754555,0.695678,0.613892,0.830352,0.873301,0.44892,-0.802363,0.915168,0.802348,0.720575,0.937052,0.054992,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Aptenodytes patagonicus,King penguin,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Aptenodytes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.783122,0.397887,-0.856527,0.834050,0.747896,0.666304,0.882876,0.691986,0.341889,-0.912578,0.751950,0.691906,0.610308,0.826869,0.874257,0.453884,-0.800476,0.916149,0.803885,0.722301,0.938883,0.055675,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Apteryx australis,Southern brown kiwi,Animalia,Chordata,Aves,Apterygiformes,Apterygidae,Apteryx,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.953920,0.488285,-1.000362,0.556867,0.617224,0.509825,0.704105,0.708301,0.244195,-1.398344,0.213710,0.383481,0.267161,0.446037,1.199538,0.732375,-0.602379,0.900023,0.850967,0.752489,0.962173,0.152915,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Aquila chrysaetos,Golden eagle,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.089383,0.433485,-1.245813,0.379461,0.518174,0.376351,0.57146,0.988091,0.362093,-1.317611,0.285965,0.446842,0.304967,0.499999,1.190674,0.504877,-1.174016,0.472956,0.589506,0.447735,0.642921,0.060111,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Ara ararauna,Blue-and-yellow macaw,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.851231,0.461163,-0.641446,0.821531,0.790549,0.660539,0.853878,0.776699,0.442154,-0.660463,0.758410,0.771541,0.64153,0.834868,0.925762,0.480172,-0.62243,0.884651,0.809556,0.679548,0.872889,0.048817,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Ara macao,Scarlet macaw,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.851645,0.465953,-0.64539,0.829970,0.785397,0.659527,0.853555,0.755385,0.401923,-0.709702,0.742062,0.721408,0.595502,0.789477,0.947904,0.529984,-0.581077,0.917877,0.849385,0.723551,0.917634,0.057901,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Archilochus colubris,Ruby-throated hummingbird,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.011122,0.519426,-0.979315,0.324294,0.445361,0.329765,0.502017,0.875811,0.404172,-1.099816,0.190828,0.330819,0.214605,0.385919,1.146432,0.63468,-0.858814,0.457760,0.559902,0.444925,0.618115,0.076266,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Arctocephalus gazella,Antarctic fur seal,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.807431,0.318873,-0.903447,0.868020,0.767738,0.662537,0.870542,0.702777,0.213655,-1.01336,0.739059,0.646812,0.557404,0.76457,0.912084,0.424091,-0.793534,0.996982,0.888665,0.76767,0.976514,0.071783,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Ardea alba,Great egret,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.018865,0.494439,-1.151185,0.338488,0.438753,0.338648,0.514522,0.895104,0.393298,-1.255698,0.218680,0.338079,0.237567,0.41283,1.142625,0.595581,-1.046672,0.458295,0.539428,0.439729,0.616215,0.070628,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Ardea herodias,Great blue heron,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.031413,0.511909,-1.147683,0.344008,0.446259,0.345692,0.52154,0.898320,0.399344,-1.264952,0.213298,0.334337,0.233212,0.408215,1.164505,0.624474,-1.030414,0.474717,0.558181,0.458173,0.634866,0.075149,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Astatotilapia burtoni,Burton's mouthbrooder,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Astatotilapia,false,assistant_curated_candidate_bank_v2,0.956,0.946775,0.611366,-0.946724,0.607875,0.600348,0.50462,0.484204,0.852208,0.528761,-1.005359,0.549263,0.541831,0.446089,0.425653,1.041342,0.693971,-0.888088,0.666487,0.658866,0.56315,0.542755,0.056687,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Astronotus ocellatus,Oscar,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Astronotus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.955204,0.599246,-1.024564,0.59998,0.605694,0.506817,0.482438,0.867511,0.524615,-1.071224,0.553332,0.559094,0.460209,0.43582,1.042897,0.673877,-0.977904,0.646629,0.652295,0.553424,0.529055,0.053728,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Astyanax mexicanus,Mexican tetra,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.880093,0.677021,-0.801387,0.743895,0.669407,0.586283,0.57078,0.751011,0.555998,-0.911523,0.634749,0.563908,0.480298,0.464057,1.009175,0.798044,-0.691251,0.853042,0.774907,0.692267,0.677502,0.072820,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Ateles geoffroyi,Geoffroy's spider monkey,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.838684,0.384958,-0.720243,0.841184,0.793919,0.64691,0.837836,0.747143,0.29312,-0.814474,0.724679,0.684107,0.555116,0.730268,0.930225,0.476797,-0.626012,0.957690,0.903732,0.738704,0.945403,0.072316,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.6.0,2026-03-19T19:37:13Z,Athene cunicularia,Burrowing owl,Animalia,Chordata,Aves,Strigiformes,Strigidae,Athene,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.209144,0.658291,-1.320039,0.359737,0.518523,0.37356,0.576012,1.104102,0.581538,-1.398247,0.261438,0.441976,0.296834,0.499017,1.314185,0.735044,-1.241831,0.458035,0.595069,0.450286,0.653007,0.061889,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Atta cephalotes,Leafcutter ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Atta,true,seed_species,0.879,0.862203,0.84557,-0.362708,0.881970,0.751105,0.640586,0.661006,0.773371,0.787017,-0.421391,0.794172,0.692572,0.569988,0.602431,0.951035,0.904123,-0.304025,0.969769,0.809639,0.711184,0.719581,0.059763,0.817312,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Attacus atlas,Atlas moth,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.071528,0.80345,-0.982691,0.400062,0.515756,0.422701,0.388942,0.840511,0.57483,-1.316646,0.096136,0.295565,0.195339,0.14933,1.302545,1.03207,-0.648735,0.703989,0.735948,0.650064,0.628555,0.138995,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Axis axis,Chital,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Axis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.946924,0.418639,-1.024199,0.553578,0.576197,0.442767,0.586514,0.874443,0.346055,-1.097591,0.452781,0.481659,0.370198,0.513794,1.019404,0.491223,-0.950806,0.654376,0.670736,0.515335,0.659234,0.059900,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Balaenoptera musculus,Blue whale,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.945684,0.316626,-1.331136,0.565990,0.608281,0.481143,0.687722,0.837469,0.207926,-1.443803,0.434537,0.484253,0.372516,0.578377,1.053899,0.425327,-1.218469,0.697444,0.732310,0.58977,0.797067,0.073066,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Balearica regulorum,Gray crowned crane,Animalia,Chordata,Aves,Gruiformes,Gruidae,Balearica,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.835291,0.412956,-0.858164,0.789968,0.734761,0.639894,0.850949,0.730133,0.336103,-0.935988,0.691880,0.658048,0.563059,0.773932,0.940448,0.48981,-0.78034,0.888055,0.811475,0.716729,0.927965,0.061885,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Balistes vetula,Queen triggerfish,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.124544,0.503414,-1.523096,0.336423,0.470988,0.351483,0.326959,1.031069,0.422028,-1.580383,0.27925,0.414259,0.294693,0.270077,1.218019,0.584800,-1.465809,0.393596,0.527717,0.408273,0.383841,0.056250,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Barbus barbus,Common barbel,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Barbus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.927726,0.545885,-1.047914,0.626323,0.637983,0.531216,0.501502,0.844189,0.476186,-1.086161,0.588083,0.599773,0.493001,0.463281,1.011263,0.615583,-1.009666,0.664563,0.676194,0.569431,0.539723,0.051973,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Battus philenor,Pipevine swallowtail,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.038898,0.652973,-0.93006,0.322936,0.453461,0.355123,0.317812,0.876672,0.503305,-1.096693,0.148118,0.305878,0.205756,0.165636,1.201124,0.802642,-0.763427,0.497755,0.601043,0.50449,0.469988,0.091816,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
